transaction_id,customer_id,product_id,quantity,transaction_date,branch
68,440,6,1,2025-08-25,cairo
69,1960,3,8,2025-08-25,alex
70,15,7,5,2025-08-25,tanta
71,325,2,9,2025-08-25,cairo
72,583,4,10,2025-08-25,cairo
73,1743,3,1,2025-08-25,alex
74,1078,5,9,2025-08-25,cairo
75,404,3,3,2025-08-25,alex
76,1733,6,1,2025-08-25,alex
77,12,7,5,2025-08-25,tanta
78,1511,5,1,2025-08-25,cairo
79,192,6,2,2025-08-25,alex
80,1324,2,7,2025-08-25,alex
81,1708,1,6,2025-08-25,tanta
82,1704,4,8,2025-08-25,cairo
83,1248,3,2,2025-08-25,alex
84,564,1,3,2025-08-25,tanta
85,1068,3,2,2025-08-25,cairo
86,434,5,8,2025-08-25,tanta
87,553,4,6,2025-08-25,cairo
88,509,5,7,2025-08-25,tanta
89,330,5,3,2025-08-25,tanta
90,608,1,5,2025-08-25,tanta
91,589,2,9,2025-08-25,tanta
92,1400,5,6,2025-08-25,cairo
93,356,5,5,2025-08-25,cairo
94,1375,3,2,2025-08-25,cairo
95,91,1,9,2025-08-25,cairo
96,936,2,6,2025-08-25,cairo
97,67,6,4,2025-08-25,alex
98,123,7,6,2025-08-25,alex
99,927,7,9,2025-08-25,cairo
100,1101,3,8,2025-08-25,tanta
101,297,2,1,2025-08-25,cairo
102,45,1,8,2025-08-25,tanta
103,1168,6,7,2025-08-25,cairo
104,864,2,8,2025-08-25,cairo
105,1083,3,2,2025-08-25,tanta
106,1696,4,5,2025-08-25,cairo
107,738,6,6,2025-08-25,cairo
108,569,5,5,2025-08-25,tanta
109,228,3,10,2025-08-25,tanta
110,1656,5,6,2025-08-25,alex
111,1631,4,2,2025-08-25,tanta
112,396,6,6,2025-08-25,cairo
113,895,4,7,2025-08-25,alex
114,852,7,1,2025-08-25,cairo
115,337,7,7,2025-08-25,tanta
116,1565,3,1,2025-08-25,cairo
117,1067,4,3,2025-08-25,tanta
118,231,4,1,2025-08-25,alex
119,1477,3,7,2025-08-25,tanta
120,1613,1,1,2025-08-25,alex
121,1196,3,7,2025-08-25,alex
122,471,4,2,2025-08-25,tanta
123,1690,2,5,2025-08-25,tanta
124,970,2,6,2025-08-25,cairo
125,1329,6,7,2025-08-25,cairo
126,31,5,4,2025-08-25,cairo
127,1684,7,6,2025-08-25,tanta
128,48,7,5,2025-08-25,cairo
129,883,1,1,2025-08-25,alex
130,1527,7,10,2025-08-25,tanta
131,662,2,6,2025-08-25,tanta
132,454,4,3,2025-08-25,cairo
133,388,3,2,2025-08-25,alex
134,7,2,9,2025-08-25,tanta
135,1098,2,10,2025-08-25,cairo
136,1342,3,5,2025-08-25,tanta
137,1319,1,8,2025-08-25,cairo
138,942,1,5,2025-08-25,alex
139,395,5,5,2025-08-25,tanta
140,401,6,7,2025-08-25,cairo
141,846,7,2,2025-08-25,tanta
142,460,5,2,2025-08-25,cairo
143,624,6,2,2025-08-25,cairo
144,62,1,1,2025-08-25,alex
145,1088,7,1,2025-08-25,alex
146,573,6,4,2025-08-25,alex
147,21,2,3,2025-08-25,cairo
148,228,6,3,2025-08-25,cairo
149,581,2,6,2025-08-25,alex
150,622,2,4,2025-08-25,cairo
151,223,2,6,2025-08-25,alex
152,452,4,8,2025-08-25,alex
153,1674,5,4,2025-08-25,alex
154,885,1,1,2025-08-25,cairo
155,1268,2,9,2025-08-25,cairo
156,776,6,10,2025-08-25,cairo
157,1096,6,5,2025-08-25,cairo
158,26,4,2,2025-08-25,cairo
159,1207,3,10,2025-08-25,cairo
160,581,5,3,2025-08-25,tanta
161,1305,4,9,2025-08-25,alex
162,1607,2,8,2025-08-25,alex
163,1729,7,10,2025-08-25,tanta
164,751,7,9,2025-08-25,alex
165,48,2,10,2025-08-25,cairo
166,1821,4,5,2025-08-25,tanta
167,1752,6,9,2025-08-25,alex
168,404,7,1,2025-08-25,tanta
169,1627,3,9,2025-08-25,alex
170,465,1,8,2025-08-25,alex
171,1089,5,9,2025-08-25,alex
172,321,5,4,2025-08-25,cairo
173,1911,4,3,2025-08-25,alex
174,563,6,2,2025-08-25,tanta
175,1168,6,2,2025-08-25,alex
176,1151,3,3,2025-08-25,tanta
177,890,5,2,2025-08-25,tanta
178,255,3,7,2025-08-25,tanta
179,1177,3,8,2025-08-25,tanta
180,1440,1,3,2025-08-25,alex
181,1692,3,2,2025-08-25,tanta
182,469,1,7,2025-08-25,alex
183,202,6,5,2025-08-25,tanta
184,525,6,2,2025-08-25,cairo
185,117,3,3,2025-08-25,alex
186,974,2,7,2025-08-25,cairo
187,887,4,6,2025-08-25,tanta
188,356,4,3,2025-08-25,tanta
189,509,6,9,2025-08-25,alex
190,32,2,3,2025-08-25,cairo
191,1248,2,9,2025-08-25,tanta
192,29,1,2,2025-08-25,tanta
193,976,4,10,2025-08-25,cairo
194,1055,3,1,2025-08-25,tanta
195,433,4,1,2025-08-25,alex
196,368,2,6,2025-08-25,alex
197,1456,7,6,2025-08-25,alex
198,1198,6,3,2025-08-25,tanta
199,328,5,7,2025-08-25,tanta
200,888,6,5,2025-08-25,cairo
201,1505,1,5,2025-08-25,cairo
202,426,4,5,2025-08-25,cairo
203,919,1,7,2025-08-25,alex
204,142,6,5,2025-08-25,cairo
205,288,4,5,2025-08-25,alex
206,222,5,4,2025-08-25,cairo
207,1942,1,5,2025-08-25,cairo
208,1351,2,4,2025-08-25,cairo
209,652,1,4,2025-08-25,alex
210,413,4,8,2025-08-25,alex
211,891,5,2,2025-08-25,tanta
212,1152,5,7,2025-08-25,tanta
213,789,4,2,2025-08-25,alex
214,1569,5,4,2025-08-25,cairo
215,1781,5,2,2025-08-25,alex
216,153,1,8,2025-08-25,alex
217,298,6,3,2025-08-25,cairo
218,879,3,10,2025-08-25,tanta
219,841,3,6,2025-08-25,alex
220,37,2,2,2025-08-25,cairo
221,1089,1,9,2025-08-25,cairo
222,416,7,1,2025-08-25,alex
223,529,4,7,2025-08-25,tanta
224,392,1,10,2025-08-25,tanta
225,242,5,4,2025-08-25,alex
226,1428,7,5,2025-08-25,cairo
227,823,2,5,2025-08-25,tanta
228,172,1,7,2025-08-25,cairo
229,679,6,3,2025-08-25,alex
230,592,7,3,2025-08-25,alex
231,830,5,4,2025-08-25,alex
232,1057,1,9,2025-08-25,tanta
233,345,4,6,2025-08-25,alex
234,689,6,5,2025-08-25,cairo
235,161,7,2,2025-08-25,alex
236,1112,7,8,2025-08-25,tanta
237,644,5,6,2025-08-25,cairo
238,1445,7,5,2025-08-25,tanta
239,1871,1,9,2025-08-25,alex
240,283,5,5,2025-08-25,alex
241,170,3,8,2025-08-25,alex
242,1060,5,5,2025-08-25,alex
243,513,1,3,2025-08-25,tanta
244,816,4,6,2025-08-25,cairo
245,1876,1,5,2025-08-25,alex
246,992,4,10,2025-08-25,alex
247,505,6,4,2025-08-25,tanta
248,593,7,10,2025-08-25,cairo
249,327,6,1,2025-08-25,alex
250,277,2,1,2025-08-25,tanta
251,1781,4,5,2025-08-25,alex
252,49,7,6,2025-08-25,alex
253,14,1,2,2025-08-25,cairo
254,86,4,2,2025-08-25,tanta
255,788,1,2,2025-08-25,alex
256,1823,5,6,2025-08-25,alex
257,334,4,6,2025-08-25,tanta
258,1833,3,1,2025-08-25,alex
259,188,2,3,2025-08-25,tanta
260,1972,2,4,2025-08-25,cairo
261,87,1,6,2025-08-25,cairo
262,376,1,9,2025-08-25,tanta
263,851,6,3,2025-08-25,cairo
264,950,7,10,2025-08-25,tanta
265,1670,3,9,2025-08-25,cairo
266,1446,7,3,2025-08-25,cairo
267,694,7,10,2025-08-25,alex
268,1929,1,7,2025-08-25,cairo
269,125,6,7,2025-08-25,cairo
270,535,3,10,2025-08-25,alex
271,1390,7,6,2025-08-25,alex
272,823,7,4,2025-08-25,cairo
273,519,3,9,2025-08-25,tanta
274,580,1,2,2025-08-25,tanta
275,1383,2,10,2025-08-25,cairo
276,1510,1,9,2025-08-25,cairo
277,1829,1,2,2025-08-25,tanta
278,886,3,7,2025-08-25,alex
279,1537,2,2,2025-08-25,alex
280,262,6,2,2025-08-25,cairo
281,1595,1,3,2025-08-25,tanta
282,1371,1,6,2025-08-25,tanta
283,671,6,1,2025-08-25,alex
284,530,2,7,2025-08-25,alex
285,1930,7,5,2025-08-25,tanta
286,668,3,10,2025-08-25,alex
287,1120,3,3,2025-08-25,cairo
288,1852,5,2,2025-08-25,tanta
289,454,1,5,2025-08-25,tanta
290,377,6,8,2025-08-25,tanta
291,602,2,8,2025-08-25,cairo
292,755,7,5,2025-08-25,tanta
293,1202,4,4,2025-08-25,tanta
294,1598,6,4,2025-08-25,cairo
295,243,6,4,2025-08-25,cairo
296,1243,5,8,2025-08-25,tanta
297,1095,7,1,2025-08-25,cairo
298,1364,2,5,2025-08-25,cairo
299,57,7,5,2025-08-25,alex
300,733,3,3,2025-08-25,tanta
301,1111,6,4,2025-08-25,cairo
302,284,3,6,2025-08-25,cairo
303,62,2,7,2025-08-25,cairo
304,782,4,1,2025-08-25,tanta
305,1166,4,7,2025-08-25,cairo
306,1584,1,9,2025-08-25,alex
307,1487,5,1,2025-08-25,alex
308,1963,1,2,2025-08-25,alex
309,246,7,6,2025-08-25,tanta
310,25,3,6,2025-08-25,tanta
311,1066,6,1,2025-08-25,tanta
312,1087,4,9,2025-08-25,cairo
313,1124,2,8,2025-08-25,tanta
314,903,1,9,2025-08-25,cairo
315,1403,3,6,2025-08-25,tanta
316,1759,3,4,2025-08-25,alex
317,1093,3,3,2025-08-25,cairo
318,554,4,1,2025-08-25,cairo
319,673,3,9,2025-08-25,cairo
320,848,5,1,2025-08-25,cairo
321,1524,3,4,2025-08-25,cairo
322,1949,1,4,2025-08-25,tanta
323,1833,4,7,2025-08-25,tanta
324,1109,3,7,2025-08-25,alex
325,1132,2,2,2025-08-25,cairo
326,566,7,2,2025-08-25,cairo
327,1420,2,8,2025-08-25,tanta
328,189,3,10,2025-08-25,cairo
329,460,6,10,2025-08-25,cairo
330,1172,6,1,2025-08-25,cairo
331,378,5,8,2025-08-25,cairo
332,975,2,10,2025-08-25,cairo
333,691,4,2,2025-08-25,alex
334,1567,6,6,2025-08-25,cairo
335,468,6,9,2025-08-25,tanta
336,432,2,10,2025-08-25,alex
337,405,4,7,2025-08-25,tanta
338,1566,4,9,2025-08-25,alex
339,1797,6,3,2025-08-25,tanta
340,968,2,4,2025-08-25,tanta
341,1390,1,7,2025-08-25,alex
342,887,5,1,2025-08-25,alex
343,614,1,6,2025-08-25,cairo
344,170,6,1,2025-08-25,cairo
345,33,3,1,2025-08-25,cairo
346,1094,1,8,2025-08-25,cairo
347,434,4,2,2025-08-25,cairo
348,986,3,6,2025-08-25,cairo
349,1770,2,7,2025-08-25,alex
350,531,2,9,2025-08-25,tanta
351,449,6,9,2025-08-25,tanta
352,89,5,10,2025-08-25,tanta
353,1720,2,2,2025-08-25,alex
354,289,7,8,2025-08-25,cairo
355,1175,5,1,2025-08-25,cairo
356,1710,6,4,2025-08-25,cairo
357,276,7,5,2025-08-25,tanta
358,961,6,4,2025-08-25,tanta
359,1691,6,8,2025-08-25,cairo
360,1774,2,6,2025-08-25,tanta
361,637,4,4,2025-08-25,alex
362,815,7,1,2025-08-25,alex
363,1307,7,10,2025-08-25,cairo
364,699,2,10,2025-08-25,cairo
365,1337,2,4,2025-08-25,tanta
366,1411,5,6,2025-08-25,alex
367,307,2,10,2025-08-25,cairo
368,639,4,8,2025-08-25,tanta
369,64,3,1,2025-08-25,alex
370,1059,2,3,2025-08-25,alex
371,647,3,10,2025-08-25,cairo
372,297,7,5,2025-08-25,cairo
373,871,5,10,2025-08-25,tanta
374,910,1,2,2025-08-25,alex
375,1832,6,2,2025-08-25,tanta
376,1717,5,9,2025-08-25,tanta
377,60,5,2,2025-08-25,tanta
378,1535,6,1,2025-08-25,cairo
379,422,5,7,2025-08-25,cairo
380,784,3,9,2025-08-25,cairo
381,12,3,6,2025-08-25,tanta
382,629,7,8,2025-08-25,alex
383,1748,7,6,2025-08-25,alex
384,1725,4,7,2025-08-25,alex
385,1463,2,6,2025-08-25,alex
386,1137,1,5,2025-08-25,tanta
387,1340,2,5,2025-08-25,tanta
388,588,5,6,2025-08-25,cairo
389,1697,1,1,2025-08-25,tanta
390,582,2,9,2025-08-25,cairo
391,1634,2,9,2025-08-25,cairo
392,1339,7,4,2025-08-25,tanta
393,1105,1,6,2025-08-25,cairo
394,855,1,1,2025-08-25,alex
395,1672,5,8,2025-08-25,tanta
396,62,1,7,2025-08-25,cairo
397,1022,1,4,2025-08-25,cairo
398,1361,1,3,2025-08-25,alex
399,922,7,10,2025-08-25,alex
400,1340,6,3,2025-08-25,tanta
401,1674,1,4,2025-08-25,alex
402,1136,1,10,2025-08-25,cairo
403,105,3,1,2025-08-25,alex
404,1309,6,2,2025-08-25,cairo
405,1689,6,10,2025-08-25,tanta
406,167,6,7,2025-08-25,alex
407,331,5,10,2025-08-25,tanta
408,1649,1,2,2025-08-25,alex
409,1314,3,9,2025-08-25,tanta
410,122,5,5,2025-08-25,alex
411,1542,4,2,2025-08-25,cairo
412,278,5,3,2025-08-25,tanta
413,1455,2,7,2025-08-25,cairo
414,665,7,6,2025-08-25,tanta
415,353,2,1,2025-08-25,alex
416,1940,4,4,2025-08-25,cairo
417,1561,6,10,2025-08-25,alex
418,414,4,3,2025-08-25,cairo
419,101,7,1,2025-08-25,alex
420,1729,3,2,2025-08-25,alex
421,1138,7,3,2025-08-25,cairo
422,146,5,2,2025-08-25,tanta
423,458,7,4,2025-08-25,cairo
424,222,4,7,2025-08-25,alex
425,892,7,5,2025-08-25,alex
426,1537,2,8,2025-08-25,cairo
427,1096,6,8,2025-08-25,alex
428,1134,6,8,2025-08-25,tanta
429,881,7,6,2025-08-25,alex
430,750,3,6,2025-08-25,cairo
431,944,7,5,2025-08-25,cairo
432,1550,7,4,2025-08-25,alex
433,1139,3,6,2025-08-25,cairo
434,35,5,6,2025-08-25,cairo
435,1244,7,1,2025-08-25,tanta
436,1097,3,10,2025-08-25,cairo
437,1557,4,3,2025-08-25,cairo
438,753,3,9,2025-08-25,tanta
439,115,2,7,2025-08-25,alex
440,1223,1,2,2025-08-25,cairo
441,1350,6,4,2025-08-25,alex
442,1970,5,5,2025-08-25,alex
443,1418,4,1,2025-08-25,tanta
444,120,7,8,2025-08-25,alex
445,984,1,4,2025-08-25,cairo
446,313,4,1,2025-08-25,tanta
447,1318,1,5,2025-08-25,alex
448,1605,5,9,2025-08-25,tanta
449,1462,5,8,2025-08-25,alex
450,805,2,9,2025-08-25,tanta
451,555,6,2,2025-08-25,alex
452,1332,2,2,2025-08-25,alex
453,737,6,7,2025-08-25,cairo
454,1838,6,3,2025-08-25,tanta
455,1411,3,10,2025-08-25,tanta
456,592,4,8,2025-08-25,tanta
457,1612,4,9,2025-08-25,tanta
458,1933,2,7,2025-08-25,alex
459,325,6,10,2025-08-25,alex
460,1951,3,1,2025-08-25,alex
461,797,3,5,2025-08-25,cairo
462,204,3,7,2025-08-25,tanta
463,795,3,8,2025-08-25,cairo
464,1343,6,8,2025-08-25,alex
465,860,4,6,2025-08-25,tanta
466,193,2,3,2025-08-25,cairo
467,1510,2,9,2025-08-25,cairo
468,1011,2,8,2025-08-25,alex
469,1661,1,6,2025-08-25,cairo
470,1629,1,8,2025-08-25,tanta
471,1556,2,3,2025-08-25,cairo
472,806,4,7,2025-08-25,cairo
473,1993,1,10,2025-08-25,tanta
474,1979,1,1,2025-08-25,alex
475,943,1,3,2025-08-25,alex
476,407,3,8,2025-08-25,cairo
477,486,4,8,2025-08-25,tanta
478,1124,4,1,2025-08-25,tanta
479,279,6,2,2025-08-25,cairo
480,23,6,7,2025-08-25,tanta
481,30,7,6,2025-08-25,cairo
482,1775,7,2,2025-08-25,alex
483,33,3,7,2025-08-25,alex
484,1184,4,1,2025-08-25,cairo
485,65,2,1,2025-08-25,cairo
486,1342,5,7,2025-08-25,alex
487,281,1,8,2025-08-25,cairo
488,1383,2,2,2025-08-25,alex
489,835,4,9,2025-08-25,tanta
490,496,3,1,2025-08-25,alex
491,129,5,2,2025-08-25,alex
492,497,7,8,2025-08-25,alex
493,1193,2,9,2025-08-25,alex
494,769,4,10,2025-08-25,tanta
495,831,4,8,2025-08-25,alex
496,536,1,8,2025-08-25,cairo
497,696,4,4,2025-08-25,tanta
498,404,4,2,2025-08-25,alex
499,735,4,1,2025-08-25,cairo
500,289,2,7,2025-08-25,tanta
501,1787,6,9,2025-08-25,alex
502,758,7,4,2025-08-25,tanta
503,44,4,10,2025-08-25,tanta
504,1923,7,3,2025-08-25,tanta
505,1235,6,9,2025-08-25,tanta
506,864,5,7,2025-08-25,cairo
507,1258,3,2,2025-08-25,cairo
508,730,6,7,2025-08-25,tanta
509,1864,1,1,2025-08-25,cairo
510,669,6,5,2025-08-25,tanta
511,232,3,1,2025-08-25,tanta
512,1964,3,2,2025-08-25,cairo
513,1690,6,4,2025-08-25,alex
514,1517,3,7,2025-08-25,tanta
515,192,1,3,2025-08-25,tanta
516,1152,4,8,2025-08-25,alex
517,877,4,1,2025-08-25,alex
518,1474,6,1,2025-08-25,alex
519,1746,7,5,2025-08-25,alex
520,144,4,9,2025-08-25,alex
521,853,1,8,2025-08-25,tanta
522,1957,6,1,2025-08-25,cairo
523,825,5,4,2025-08-25,cairo
524,295,7,10,2025-08-25,cairo
525,929,1,1,2025-08-25,alex
526,1807,3,3,2025-08-25,cairo
527,1906,3,6,2025-08-25,tanta
528,1721,7,4,2025-08-25,alex
529,1919,7,6,2025-08-25,cairo
530,517,6,9,2025-08-25,tanta
531,311,2,2,2025-08-25,cairo
532,1359,5,2,2025-08-25,cairo
533,829,6,1,2025-08-25,alex
534,850,2,3,2025-08-25,alex
535,1185,4,7,2025-08-25,cairo
536,699,3,1,2025-08-25,alex
537,430,1,9,2025-08-25,alex
538,1827,7,1,2025-08-25,cairo
539,1145,3,10,2025-08-25,alex
540,790,7,9,2025-08-25,cairo
541,300,4,3,2025-08-25,alex
542,541,7,3,2025-08-25,tanta
543,1070,6,6,2025-08-25,alex
544,1077,7,5,2025-08-25,tanta
545,1105,7,5,2025-08-25,cairo
546,1929,4,4,2025-08-25,alex
547,804,2,10,2025-08-25,tanta
548,1666,2,6,2025-08-25,cairo
549,835,1,1,2025-08-25,alex
550,823,2,5,2025-08-25,cairo
551,1436,1,7,2025-08-25,tanta
552,1665,5,10,2025-08-25,alex
553,1576,5,2,2025-08-25,cairo
554,1944,2,8,2025-08-25,tanta
555,409,4,7,2025-08-25,alex
556,302,5,10,2025-08-25,tanta
557,912,2,10,2025-08-25,alex
558,1700,3,3,2025-08-25,tanta
559,664,3,2,2025-08-25,tanta
560,1925,3,2,2025-08-25,cairo
561,363,3,4,2025-08-25,alex
562,225,1,5,2025-08-25,alex
563,1609,1,1,2025-08-25,alex
564,1211,1,10,2025-08-25,alex
565,1290,2,6,2025-08-25,alex
566,933,4,6,2025-08-25,alex
567,879,6,10,2025-08-25,tanta
568,1352,3,2,2025-08-25,cairo
569,971,6,4,2025-08-25,tanta
570,880,7,5,2025-08-25,cairo
571,896,2,5,2025-08-25,alex
572,73,2,7,2025-08-25,tanta
573,1950,5,3,2025-08-25,alex
574,262,3,8,2025-08-25,alex
575,1047,4,9,2025-08-25,alex
576,219,5,2,2025-08-25,cairo
577,1753,7,7,2025-08-25,tanta
578,209,6,3,2025-08-25,cairo
579,137,7,6,2025-08-25,tanta
580,546,2,5,2025-08-25,tanta
581,1248,6,6,2025-08-25,alex
582,63,1,1,2025-08-25,cairo
583,1387,7,1,2025-08-25,cairo
584,884,4,8,2025-08-25,alex
585,1953,2,4,2025-08-25,alex
586,353,2,9,2025-08-25,cairo
587,1883,7,4,2025-08-25,alex
588,1772,2,9,2025-08-25,alex
589,1446,3,7,2025-08-25,tanta
590,734,7,7,2025-08-25,tanta
591,1685,7,8,2025-08-25,alex
592,1457,1,3,2025-08-25,cairo
593,1972,4,9,2025-08-25,cairo
594,1704,5,3,2025-08-25,cairo
595,1596,2,7,2025-08-25,tanta
596,1663,1,10,2025-08-25,cairo
597,426,7,10,2025-08-25,alex
598,1226,1,2,2025-08-25,tanta
599,1549,7,4,2025-08-25,tanta
600,661,4,3,2025-08-25,cairo
601,1875,3,7,2025-08-25,tanta
602,357,2,4,2025-08-25,tanta
603,1127,2,7,2025-08-25,alex
604,1952,3,10,2025-08-25,cairo
605,590,7,2,2025-08-25,tanta
606,1216,7,6,2025-08-25,tanta
607,1512,7,3,2025-08-25,cairo
608,423,4,8,2025-08-25,alex
609,742,2,10,2025-08-25,cairo
610,1350,5,4,2025-08-25,alex
611,124,1,9,2025-08-25,alex
612,1152,7,3,2025-08-25,alex
613,58,7,10,2025-08-25,cairo
614,957,6,4,2025-08-25,tanta
615,59,1,1,2025-08-25,alex
616,124,3,3,2025-08-25,cairo
617,584,1,10,2025-08-25,alex
618,646,2,5,2025-08-25,alex
619,869,2,4,2025-08-25,alex
620,1373,4,7,2025-08-25,alex
621,1288,1,7,2025-08-25,cairo
622,1760,6,10,2025-08-25,alex
623,1236,1,8,2025-08-25,cairo
624,1885,3,6,2025-08-25,alex
625,1637,5,4,2025-08-25,alex
626,814,3,7,2025-08-25,tanta
627,683,7,2,2025-08-25,cairo
628,1492,4,7,2025-08-25,tanta
629,75,7,4,2025-08-25,alex
630,1449,4,4,2025-08-25,alex
631,865,5,4,2025-08-25,tanta
632,1006,1,10,2025-08-25,alex
633,1513,1,8,2025-08-25,tanta
634,1564,3,10,2025-08-25,alex
635,1008,3,1,2025-08-25,cairo
636,1522,7,8,2025-08-25,alex
637,1519,2,10,2025-08-25,alex
638,769,7,5,2025-08-25,tanta
639,727,1,3,2025-08-25,tanta
640,925,6,7,2025-08-25,tanta
641,872,2,2,2025-08-25,tanta
642,1650,1,1,2025-08-25,alex
643,1669,2,4,2025-08-25,tanta
644,672,3,6,2025-08-25,cairo
645,664,3,4,2025-08-25,cairo
646,102,3,6,2025-08-25,alex
647,104,2,10,2025-08-25,cairo
648,279,3,3,2025-08-25,cairo
649,1054,4,9,2025-08-25,cairo
650,1092,7,9,2025-08-25,tanta
651,210,6,6,2025-08-25,tanta
652,1027,2,9,2025-08-25,alex
653,1560,4,7,2025-08-25,alex
654,1037,1,1,2025-08-25,cairo
655,27,4,10,2025-08-25,tanta
656,300,5,9,2025-08-25,alex
657,498,2,7,2025-08-25,cairo
658,1812,1,5,2025-08-25,alex
659,1485,4,8,2025-08-25,tanta
660,653,1,2,2025-08-25,tanta
661,843,7,5,2025-08-25,alex
662,1048,4,6,2025-08-25,tanta
663,1027,5,8,2025-08-25,cairo
664,18,1,7,2025-08-25,cairo
665,1494,6,7,2025-08-25,cairo
666,1149,6,3,2025-08-25,alex
667,1327,2,10,2025-08-25,cairo
668,1048,7,10,2025-08-25,cairo
669,693,7,1,2025-08-25,tanta
670,910,4,9,2025-08-25,alex
671,1269,4,7,2025-08-25,cairo
672,1956,2,2,2025-08-25,tanta
673,1402,7,6,2025-08-25,alex
674,1736,6,9,2025-08-25,cairo
675,150,1,3,2025-08-25,tanta
676,925,3,9,2025-08-25,cairo
677,1458,1,5,2025-08-25,tanta
678,226,2,3,2025-08-25,alex
679,1632,2,5,2025-08-25,tanta
680,1909,5,4,2025-08-25,alex
681,1653,4,5,2025-08-25,cairo
682,43,7,3,2025-08-25,cairo
683,16,6,3,2025-08-25,tanta
684,921,4,3,2025-08-25,alex
685,1391,5,10,2025-08-25,alex
686,1601,5,5,2025-08-25,alex
687,888,3,3,2025-08-25,tanta
688,1074,2,6,2025-08-25,alex
689,1718,1,7,2025-08-25,tanta
690,731,7,3,2025-08-25,tanta
691,453,5,8,2025-08-25,tanta
692,446,6,1,2025-08-25,tanta
693,485,1,1,2025-08-25,cairo
694,1395,5,5,2025-08-25,cairo
695,1302,6,3,2025-08-25,alex
696,1226,7,4,2025-08-25,tanta
697,346,7,6,2025-08-25,tanta
698,1649,4,2,2025-08-25,tanta
699,982,6,1,2025-08-25,alex
700,1294,1,2,2025-08-25,cairo
701,583,2,5,2025-08-25,tanta
702,105,4,7,2025-08-25,alex
703,1764,7,1,2025-08-25,cairo
704,1011,5,10,2025-08-25,tanta
705,669,2,5,2025-08-25,alex
706,1721,2,1,2025-08-25,tanta
707,591,3,7,2025-08-25,alex
708,1130,7,3,2025-08-25,alex
709,279,5,9,2025-08-25,cairo
710,759,4,1,2025-08-25,cairo
711,850,6,4,2025-08-25,cairo
712,365,3,7,2025-08-25,cairo
713,375,3,4,2025-08-25,alex
714,238,5,8,2025-08-25,alex
715,388,4,9,2025-08-25,cairo
716,1639,2,4,2025-08-25,alex
717,854,5,7,2025-08-25,alex
718,1584,6,3,2025-08-25,cairo
719,1518,4,5,2025-08-25,cairo
720,1694,5,7,2025-08-25,tanta
721,225,4,6,2025-08-25,cairo
722,962,6,7,2025-08-25,cairo
723,960,7,3,2025-08-25,cairo
724,1441,6,5,2025-08-25,alex
725,1248,2,2,2025-08-25,tanta
726,132,5,7,2025-08-25,alex
727,420,7,9,2025-08-25,alex
728,26,3,7,2025-08-25,alex
